stop_id,stop_name,stop_lat,stop_lon
000012123,"Ottenhain (b. Geithain), Wasserturm",51.086424,12.712418
000012124,"Ottenhain (b .Geithain), Strand",51.079899,12.698675
000012135,"Leipzig, Höltystr.",51.295308,12.432399
000012137,"Großpriesligk, B176",51.144322,12.296950
000012139,"Tellschütz (Zwenkau)",51.197988,12.271903
000012140,"Kleindalzig (Zwenkau)",51.207884,12.289969
000012141,"Großdalzig (Zwenkau), Bahnhof (Bus)",51.207858,12.271988
000012142,"Schmölln (Thür.), Bergstr./Ronneburger Str.",50.896576,12.348349
000012143,"Großdalzig (Zwenkau), Kirche",51.205158,12.271109
000012145,"Leipzig, Markt",51.339992,12.374497
000012146,"Leipzig, Zur Lindenhöhe",51.391491,12.335489
000012147,"Leipzig, Lindenallee",51.399395,12.341785
000012148,"Leipzig, Sophienstr.",51.391394,12.322791
000012149,"Leipzig, An der Schule",51.392393,12.333197
000012150,"Leipzig, Lindenthal, Kirche",51.394296,12.336785
000012151,"Leipzig, Lindenthaler Hauptstr.",51.391232,12.327853
000012152,"Leipzig, Landsberger/Bahnhofstr.",51.386590,12.349387
000012153,"Leipzig, Lindenthal, An der Windmühle",51.392833,12.339841
000012155,"Leipzig, Pommernstr.",51.331190,12.428895
000012156,"Seegeritz (Taucha), Mitte",51.393904,12.478993
000012157,"Taucha (b. Leipzig), Am Veitsberg",51.388983,12.483620
000012158,"Merkwitz (Taucha)",51.407931,12.476608
000012159,"Seegeritz (Taucha), Ortsausgang",51.398755,12.480684
000012160,"Taucha (b. Leipzig), Pönitzer Weg",51.390805,12.505418
000012162,"Liemehna (Jesewitz)",51.433807,12.513144
000012163,"Pönitz (b. Leipzig) (Bus)",51.411377,12.509078
000012164,"Taucha (b. Leipzig), Sportplatz Graßdorf",51.386678,12.488849
000012166,"Leipzig, Böhlitz-Ehrenberg, Burghausener Str.",51.361692,12.271188
000012167,"Leipzig, Feuerbachstr.",51.345795,12.357192
000012168,"Leipzig, Ludwig-Jahn-Str.",51.360297,12.285996
000012169,"Leipzig, Forstweg",51.360990,12.279885
000012170,"Leipzig, Barnecker Str.",51.355695,12.299984
000012171,"Leipzig, Südstr.",51.359291,12.292990
000012172,"Leipzig, Pfingstweide",51.349995,12.309496
000012173,"Leipzig, Philipp-Reis-Str.",51.351695,12.305986
000012174,"Leipzig, Am Mückenschlösschen",51.349794,12.355086
000012175,"Leipzig, Stallbaumstr.",51.358291,12.359786
000012176,"Pöppschen, Gasthof (Windischleuba)",51.008275,12.504858
000012177,"Remsa (b. Altenburg)",51.004676,12.473688
000012178,"Zschaschelwitz, B93",51.028392,12.458123
000012179,"Bocka (Windischleuba), Gnandsteiner Str.",51.006194,12.518156
000012180,"Abzweig Pähnitz (Windischleuba)",51.023771,12.484099
000012182,"Windischleuba, Alte Schmiede",51.016350,12.469058
000012183,"Windischleuba, Erich-Mäder-Str.",51.018575,12.472275
000012184,"Wintersdorf (Altenburger Land), Kulturhaus",51.055970,12.351201
000012185,"Wintersdorf (Altenburger Land), Zirndorfer Str.",51.053087,12.355130
000012186,"Schmölln (Thür.), Blumenstr.",50.882356,12.350029
000012187,"Zschöpel (Ponitz)",50.862170,12.415048
000012192,"Niedergrünberg (b. Schmölln)",50.857300,12.394603
000012194,"Posterstein",50.864127,12.254247
000012195,"Stolzenberg (Altenburger Land)",50.863340,12.228219
000012196,"Brandis (b. Wurzen), Bahnhof (Bus)",51.329160,12.607297
000012198,"Gestewitz (Borna), Ort",51.155932,12.508056
000012199,"Leipzig, Wasserwerk Windorf",51.294393,12.320192
000012200,"Großbardau, Grimmaische Str.",51.204469,12.700857
000012201,"Leipzig, Knauthain, Seumestr.",51.286771,12.313763
000012202,"Leipzig, Gottfried-Keller-Str.",51.295286,12.434994
000012203,"Leipzig, Huttenstr.",51.300575,12.327940
000012205,"Leipzig, Großzschocher, Gerhard-Ellrodt-Str.",51.300390,12.321486
000012206,"Glasten (Bad Lausick)",51.157774,12.698158
000012207,"Leipzig, Arthur-Nagel-Str.",51.308392,12.326583
000012208,"Grimma, Nicolaiplatz",51.237554,12.727395
000012209,"Leipzig, Kunzestr.",51.304691,12.327391
000012211,"Leipzig, Schwartzestr.",51.315689,12.326093
000012212,"Etzoldshain (Bad Lausick)",51.158339,12.664268
000012213,"Leipzig, Kleinzschocher, Kötzschauer Str.",51.312391,12.325697
000012214,"Kleinbardau, Hauptstr.",51.180966,12.690201
000012216,"Großbardau, Abzweig n. Waldbardau",51.215893,12.708676
000012217,"Leipzig, Knautkleeberg",51.277793,12.309790
000012218,"Beerendorf Ost (Delitzsch)",51.532871,12.412445
000012219,"Mockzig (Altenburg)",50.931325,12.473678
000012220,"Altenburg (Thür.), Abzweig Mockzig",50.934875,12.468919
000012221,"Wannewitz",51.534416,12.456375
000012222,"Modelwitz (b. Altenburg), Abzweig",50.951926,12.459470
000012223,"Delitzsch, Stadtwald",51.525154,12.361186
000012224,"Beerendorf (Delitzsch), Kirche",51.523250,12.373960
000012225,"Greipzig",50.942101,12.450542
000012227,"Zschechwitz (Altenburg), Mockerner Str.",50.961750,12.451144
000012228,"Krostitz, Parkschule",51.465393,12.450316
000012229,"Modelwitz (b. Altenburg), Siedlung",50.946308,12.460917
000012230,"Ehrenberg (Altenburg), Alte Schmiede",50.954683,12.459917
000012231,"Eilenburg, Kranoldstr.",51.457562,12.640642
000012235,"Brinnis (Schönwölkau), Abzw. Sprödaer Weg",51.518601,12.443502
000012236,"Ehrenhain (Nobitz), Bahnhof (Bus)",50.944489,12.513020
000012237,"Ehrenhain (Nobitz), Zentrum",50.939952,12.509618
000012238,"Luckowehna (Schönwölkau)",51.506633,12.451734
000012244,"Oberpickenhain, Gasthof",51.011318,12.672011
000012250,"Leipzig, Mozartstr. (Ferdinand-Rhode-Str.)",51.331373,12.365940
000012252,"Leipzig, Willi-Bredel-Str.",51.302991,12.401185
000012253,"Leipzig, Wächterstr. (Ferdinand-Rhode-Str.)",51.333211,12.365171
000012263,"Leipzig, An den Platanen",51.326798,12.441584
000012264,"Leipzig, Hasenheide",51.334492,12.460593
000012265,"Leipzig, Engelsdorf, Ärztehaus",51.339396,12.461393
000012266,"Leipzig, Am Bahndamm",51.332498,12.457787
000012267,"Leipzig, Dr.-Wilhelm-Külz-Str.",51.331494,12.436295
000012268,"Leipzig, Mölkau, Gemeindeamt",51.331093,12.441390
000012269,"Leipzig, Gottschalkstr.",51.325790,12.452589
000012270,"Leipzig, Bahnhof Mölkau (Bus)",51.324597,12.459789
000012271,"Hohenheida (Leipzig), Lindengasse",51.419790,12.442893
000012272,"Markranstädt, Friedhof",51.297998,12.215336
000012274,"Breitenfeld (Leipzig), Parkring",51.404693,12.347391
000012276,"Breitenfeld (Leipzig), Gewerbegebiet",51.404624,12.359203
000012277,"Taucha (b. Leipzig), Markt",51.381426,12.500907
000012278,"Taucha (b. Leipzig), Davidstr.",51.385166,12.485285
000012280,"Quesitz (Markranstädt), Kirche (B 87)",51.289700,12.199885
000012281,"Leipzig, Gohlis, Landsberger Str.",51.381483,12.355336
000012282,"Leipzig, Lortzingstr.",51.345594,12.371391
000012283,"Leipzig, Landsberger/Max-Liebermann-Str.",51.375890,12.361292
000012284,"Leipzig, Beyerleinstr.",51.378995,12.358689
000012285,"Leipzig, S-Bahnhof Coppiplatz (Tram/Bus)",51.367291,12.366694
000012286,"Leipzig, Viertelsweg",51.371389,12.364596
000012287,"Leipzig, Menckestr.",51.359095,12.362488
000012288,"Leipzig, Georg-Schumann-/Lindenthaler Str.",51.362590,12.365689
000012289,"Leipzig, Zoo",51.348598,12.371684
000012290,"Leipzig, Nordplatz",51.352490,12.373592
000012291,"Jückelberg",50.928024,12.628144
000012292,"Wolperndorf, Post (Jückelberg)",50.912942,12.635405
000012294,"Pflichtendorf (Wintersdorf)",51.044644,12.348543
000012295,"Waltersdorf (b. Altenburg)",51.040702,12.381705
000012296,"Abzweig Gröba (Wintersdorf)",51.047321,12.370490
000012297,"Wintersdorf (Altenburger Land), Fabrikstr.",51.053031,12.353942
000012298,"Neubraunshain",51.036657,12.402717
000012300,"Ziegelheim, Wieratalhalle",50.925995,12.550625
000012301,"Schmölln (Thür.), Gymnasium",50.902605,12.357898
000012302,"Nitzschka (b. Schmölln), Ort",50.884257,12.385093
000012303,"Schmölln (Thür.), Robert-Koch-Str.",50.903806,12.359293
000012304,"Nitzschka (Schmölln), Abzweig Industriegebiet",50.886780,12.386470
000012305,"Schmölln (Thür.), Wasserwerk",50.892550,12.364837
000012306,"Schmölln (Thür.), Cosswitzbrücke",50.903405,12.361041
000012308,"Zollwitz (Colditz)",51.119205,12.824600
000012310,"Nitzschka (Schmölln), Abzweig Taupadel",50.885452,12.385137
000012311,"Kummer (Schmölln)",50.876550,12.376418
000012316,"Leipzig, Henriettenstr.",51.333697,12.324297
000012318,"Leipzig, Lindenau, Bushof",51.331445,12.318422
000012319,"Prösitz, Abzweig Gastewitz (Mutzschen)",51.244684,12.863685
000012320,"Leipzig, Lindenauer Markt",51.336791,12.334986
000012321,"Mutzschen, Markt",51.260784,12.888529
000012322,"Mutzschen, Abzweig Sportplatz",51.256068,12.888933
000012324,"Leipzig, Rehbach",51.272590,12.276790
000012325,"Lauterbach (Otterwisch), Teich",51.173427,12.626585
000012326,"Mutzschen, Gewerbegebiet",51.260470,12.898506
000012327,"Leipzig, Grünauer Allee (Bus/Tram)",51.325996,12.301897
000012328,"Leipzig, Parkallee",51.324896,12.294987
000012330,"Biesen (b. Delitzsch)",51.473071,12.371347
000012331,"Fockendorf, Trebener Str.",51.052698,12.459636
000012332,"Kreuma (Zschortau)",51.470731,12.392899
000012333,"Pahna, Wendeschleife",51.051895,12.494130
000012334,"Fockendorf, Schulstr.",51.048705,12.465700
000012335,"Zschepen (Döbernitz)",51.506284,12.359810
000012337,"Selben (Döbernitz)",51.499623,12.366335
000012338,"Delitzsch, Beerendorfer Str./Grundschule Ost",51.525057,12.357359
000012339,"Falkenhain (Meuselwitz)",51.073925,12.301701
000012342,"Delitzsch, Bismarckstr.",51.522443,12.341225
000012343,"Ehrenhain (Nobitz), Schellzehne",50.931591,12.506540
000012345,"Delitzsch, Beerendorfer Str.",51.524449,12.352860
000012346,"Störmthal, Gewerbepark",51.254998,12.460431
000012347,"Störmthal, Gänseteich",51.250868,12.469033
000012348,"Auenhain (Markkleeberg), Seepark",51.258103,12.431673
000012349,"Güldengossa",51.257994,12.445781
000012351,"Auenhain (Markkleeberg), Fasanenweg",51.264836,12.432046
000012352,"Beuden (Krostitz)",51.461348,12.419019
000012353,"Böhlen (b. Leipzig), Berufsschule",51.198074,12.396836
000012354,"Pahna, Erholungspark",51.043728,12.496296
000012355,"Kletzen (Krostitz), Ortsmitte",51.452746,12.416750
000012356,"Pahna, Ort",51.049622,12.484458
000012357,"Störmthal, Ortsmitte",51.245945,12.472802
000012358,"Störmthal, Schäferei",51.239936,12.484053
000012361,"Narsdorf, Bahnhof (Bus)",51.009066,12.713328
000012364,"Narsdorf, Kohrener Weg",51.007950,12.710231
000012367,"Rochlitz (Sachsen), Rathausstr.",51.045987,12.800853
000012378,"Krensitz (Krostitz) (Bus)",51.489631,12.463267
000012379,"Eilenburg, Krankenhaus",51.459507,12.619968
000012380,"Kossa",51.616100,12.681917
000012382,"Bad Düben (Mulde), Körbitzweg",51.587294,12.596034
000012383,"Kossa, Gasthof",51.616654,12.688332
000012384,"Eilenburg, Dübener Landstr.",51.477553,12.663677
000012385,"Jesewitz (b. Leipzig), Wartehalle",51.422779,12.561773
000012386,"Nehmitz (Groitzsch), Dorfplatz",51.106286,12.338760
000012388,"Berndorf (b. Pegau), Gemeindeverwaltung",51.102760,12.331222
000012389,"Nehmitz (Groitzsch), An der Waage",51.104111,12.338389
000012391,"Langenhain (b. Pegau)",51.121940,12.329945
000012394,"Torgau, Warschauer Str.",51.560191,12.980969
000012395,"Leipzig, Holzhausen, Sophienhöhe",51.313589,12.455588
000012396,"Leipzig, Mölkau Süd",51.325398,12.452789
000012398,"Leipzig, Kärrnerstr.",51.312792,12.464596
000012399,"Leipzig, Holzhausen, Sächsisches Haus",51.306575,12.464744
000012400,"Leipzig, Holzhausen, Hauptstr.",51.309792,12.465087
000012402,"Leipzig, Mölkauer Str.",51.310195,12.452693
000012403,"Leipzig, Arthur-Polenz-Str.",51.307692,12.457684
000012405,"Leipzig, S-Bahnhof Wahren (Bus)",51.380275,12.323925
000012406,"Leipzig, Zeisigweg",51.379391,12.331289
000012407,"Leipzig, An den Badeanlagen",51.278992,12.466695
000012409,"Leipzig, Liebertwolkwitzer Markt",51.282990,12.464085
000012411,"Portitz (Leipzig), Cradefelder Str.",51.387698,12.462095
000012412,"Plaußig (Leipzig), Gewerbegebiet",51.396341,12.455633
000012413,"Plaußig (Leipzig), Grundstr.",51.391295,12.455986
000012414,"Plaußig (Leipzig), Plaußiger Dorfstr.",51.392089,12.454996
000012415,"Naunhof (b. Grimma), Wurzener Str. (Schule)",51.281155,12.596031
000012417,"Leipzig, Kiewer Str.",51.318995,12.277789
000012418,"Leipzig, Plovdiver Str.",51.317193,12.268592
000012419,"Leipzig, Binzer Str.",51.311893,12.259392
000012420,"Leipzig, Am Kirschberg",51.321194,12.283686
000012421,"Leipzig, Siriusweg",51.326292,12.266685
000012422,"Leipzig, Uranusstr.",51.324991,12.272692
000012423,"Leipzig, Schönauer Ring",51.322790,12.287388
000012424,"Leipzig, Grünau-Nord",51.325892,12.282587
000012425,"Leipzig, Jupiterstr.",51.320896,12.267995
000012426,"Leipzig, Saturnstr.",51.323391,12.264297
000012427,"Leipzig, Braun-/Bautzner Str.",51.357790,12.430984
000012428,"Leipzig, Brahestr.",51.364595,12.438388
000012429,"Leipzig, Abtnaundorf",51.366096,12.422786
000012430,"Leipzig, Stöhrer-/Braunstr.",51.365897,12.430786
000012431,"Leipzig, Heiterblickstr.",51.369094,12.425092
000012432,"Leipzig, Sosaer Str.",51.377998,12.436692
000012433,"Leipzig, Freiberger Str.",51.375094,12.432696
000012434,"Leipzig, Julian-Marchlewski-Str.",51.356795,12.427793
000012435,"Leipzig, Schönefeld Ost (Verbundnetz Gas AG)",51.361899,12.430674
000012436,"Gieba (Saara)",50.915651,12.476094
000012437,"Podelwitz (Saara), Kindergarten",50.914297,12.469037
000012438,"Burkersdorf (b. Schmölln)",50.887523,12.306075
000012439,"Großmecka",50.918505,12.492837
000012440,"Untschen (Nöbdenitz)",50.888444,12.292279
000012441,"Zagkwitz (Nöbdenitz)",50.893270,12.295876
000012442,"Nöbdenitz, Schule",50.872196,12.282038
000012443,"Nöbdenitz, Abzweig Nöbdenitz",50.884091,12.274403
000012444,"Podelwitz (Saara), Gasthof",50.910121,12.469153
000012445,"Runsdorf (Saara)",50.907453,12.485950
000012446,"Plaußig (Leipzig), Fuchsberg",51.395658,12.437298
000012454,"Zeitz, Gleinaer Str.",51.045012,12.144892
000012458,"Altenburg (Thür.), Glashütte",50.997157,12.412791
000012459,"Hohenroda (b. Delitzsch) (Bus)",51.498219,12.428394
000012460,"Altenburg (Thür.), Stadtwald",50.970203,12.432246
000012461,"Mocherwitz (Schönwölkau), Dorf",51.484077,12.413837
000012462,"Altenburg (Thür.), Goldene Glucke",50.975813,12.422776
000012463,"Döbernitz, Mühlenweg",51.512768,12.357607
000012464,"Altenburg (Thür.), Am Steinweg",50.986734,12.427227
000012465,"Delitzsch, Ziehwerk",51.518694,12.358217
000012467,"Altenburg (Thür.), Heinrich-Heine-Str.",50.983473,12.450008
000012468,"Altenburg (Thür.), Anger",50.983255,12.426899
000012469,"Döbernitz, Bahnweg",51.512990,12.347637
000012470,"Altenburg (Thür.), Mühlpforte",50.984090,12.435793
000012471,"Zschölkau (Krostitz)",51.439032,12.406949
000012472,"Altenburg (Thür.), Käthe-Kollwitz-Str./Heinestr.",50.981090,12.443606
000012474,"Gestewitz (Borna), Bergweg",51.158448,12.504243
000012476,"Muckern (Großpösna)",51.216122,12.465100
000012477,"Pötzschau (Espenhain), Abzweig n. Pötzschau",51.203886,12.455005
000012478,"Großpötzschau, Eiche (Espenhain)",51.209046,12.482320
000012479,"Dreiskau (Großpösna)",51.218342,12.467558
000012480,"Altenburg (Thür.), Zwickauer Str.",50.979193,12.436898
000012481,"Mocherwitz (Schönwölkau), Teich",51.483958,12.416709
000012482,"Oelzschau (Espenhain), Gasthof",51.217532,12.522608
000012483,"Altenburg (Thür.), Pappelstr.",50.981472,12.454717
000012484,"Kleinpötzschau (Espenhain)",51.213307,12.489285
000012485,"Krensitz (Krostitz), Kegelbahn",51.486316,12.459199
000012486,"Kesselshain (Borna), Wasserwerk",51.146657,12.509997
000012487,"Borna (b. Leipzig), B93/Klinikum",51.135282,12.508176
000012488,"Borna (b. Leipzig), Witznitzer Str.",51.128404,12.491048
000012496,"Borna (b. Leipzig), Gnandorf",51.111783,12.492351
000012498,"Borna (b. Leipzig), Gedenkstätte/Lobstädter Str.",51.124480,12.484850
000012500,"Borna (b. Leipzig), Altenburger Str.",51.121271,12.493825
000012502,"Borna (b. Leipzig), Raupenhainer Str.",51.114968,12.495306
000012504,"Deutzen, Markt",51.111204,12.426010
000012506,"Deutzen, Kirche",51.113868,12.429893
000012509,"Bad Lausick, Bahnhof/Westseite",51.144345,12.647662
000012511,"Altenburg (Thür.), Bahnhof (Bus)",50.996841,12.442806
000012512,"Laußig (b. Bad Düben), Betonwerke",51.556098,12.621814
000012513,"Lehelitz (Krostitz), B2",51.473606,12.455717
000012514,"Laußig (b. Bad Düben), Leipziger Str.",51.547817,12.631078
000012515,"Laußig (b. Bad Düben)",51.548253,12.631820
000012516,"Mörtitz (Doberschütz), Kreuzung",51.509418,12.657749
000012517,"Laußig (b. Bad Düben), DÜHAG",51.539143,12.638794
000012518,"Krostitz, B2",51.464961,12.445749
000012520,"Altenburg (Thür.), Klinikum",50.972323,12.441148
000012522,"Prießnitz (Eulatal), Dreieck",51.103467,12.610544
000012523,"Regis-Breitingen, Grundschule",51.090015,12.435308
000012525,"Kohren-Sahlis, Grundschule",51.014736,12.598365
000012526,"Eilenburg, Leipziger Str.",51.459423,12.630814
000012528,"Lindenhayn (Schönwölkau)",51.516698,12.496510
000012530,"Leipzig, Rudolf-Breitscheid-Str.",51.389798,12.319787
000012531,"Leipzig, Lindenthal, Gemeindeamt",51.392290,12.328591
000012532,"Leipzig, Wilhelmstr.",51.384490,12.322089
000012533,"Leipzig, Wilhelm-Pfennig-Str.",51.387496,12.321991
000012534,"Leipzig, Buchfinkenweg",51.379089,12.327991
000012535,"Leipzig, Schulstr.",51.325997,12.447696
000012536,"Borna (b. Leipzig), An der Wyhra",51.118872,12.494072
000012537,"Leipzig, Äußerer Zeisigweg",51.386389,12.331194
000012538,"Altenburg (Thür.), Am Festplatz",50.976771,12.435167
000012539,"Leipzig, Lange Trift",51.386995,12.325389
000012540,"Leipzig, An der Hufschmiede",51.395029,12.338190
000012541,"Breitenfeld (Leipzig), Kutscherweg",51.403297,12.341495
000012542,"Leipzig, Schwarzes Ross",51.282192,12.461287
000012543,"Leipzig, Liebertwolkwitz, Störmthaler Str.",51.277497,12.469794
000012544,"Leipzig, Monarchenhügel",51.291397,12.443996
000012545,"Leipzig, An der Brauerei",51.283692,12.458589
000012547,"Leipzig, Zur alten Sandgrube",51.280394,12.463990
000012548,"Großpösna, Pösna Park",51.267500,12.500803
000012549,"Großpösna, Bahnhof Oberholz (Bus)",51.258315,12.506023
000012550,"Leipzig, Eulengraben",51.270894,12.482297
000012551,"Großpösna, Neue Gaststätte",51.267924,12.489641
000012552,"Leipzig, Diakonissenhaus",51.343792,12.321195
000012553,"Leipzig, Rathaus Leutzsch",51.347791,12.313990
000012554,"Leipzig, Wielandstr.",51.341496,12.324489
000012555,"Leipzig, Georg-Schwarz-/Merseburger Str.",51.337397,12.327293
000012556,"Leipzig, Miltitz",51.325345,12.263245
000012561,"Leipzig, Otto-Schmiedt-Str.",51.350196,12.322089
000012564,"Leipzig, Paul-Michael-Str.",51.350291,12.317789
000012567,"Leipzig, Demmeringstr.",51.330897,12.310789
000012568,"Leipzig, Dr.-Hermann-Duncker-Str.",51.333493,12.306096
000012569,"Ponitz, Schlosshof",50.856824,12.423167
000012570,"Abzweig Merlach (Ponitz)",50.868634,12.430726
000012571,"Gösdorf, Abzweig Tautenhain",50.914249,12.518336
000012572,"Tautenhain (b. Schmölln), Linde",50.912971,12.507344
000012573,"Naundorf (b. Gößnitz), Abzweig Kiesgrube",50.893781,12.460088
000012574,"Goldschau (b. Schmölln)",50.905127,12.458058
000012575,"Zumroda, Wendeschleife (Saara)",50.898519,12.497198
000012576,"Runsdorf, Abzweig Runsdorf/Zumroda",50.898204,12.488799
000012578,"Grünberg (b. Schmölln), Feuerwehr",50.859085,12.384248
000012579,"Altenburg (Thür.), Museum",50.992421,12.444488
000012580,"Altenburg (Thür.), Offenburger Allee",51.001251,12.439029
000012581,"Altenburg (Thür.), Siegfried-Flack-Str.",51.001955,12.422136
000012582,"Altenburg (Thür.), Stauffenbergstr.",50.997900,12.418717
000012584,"Altenburg (Thür.), Albert-Levy-Str.",51.002285,12.430498
000012587,"Altenburg (Thür.), Theater",50.988028,12.437651
000012588,"Altenburg (Thür.), Kauerndorfer Allee/Linde",51.001822,12.439798
000012589,"Rasephas (Altenburg), Dorfanger",51.006377,12.441760
000012590,"Rasephas (Altenburg), Eisenbahn-Siedlung",51.008701,12.438583
000012593,"Altenburg (Thür.), Leipziger Str./Beethovenstr.",50.994797,12.446559
000012594,"Altenburg (Thür.), Leipziger Str./Remsaer Str.",51.002294,12.450593
000012597,"Rötha, Markt",51.197888,12.410017
000012598,"Rötha, August-Bebel-Str.",51.199122,12.419154
000012599,"Leipzig, Brand-/Selnecker Str.",51.309196,12.369494
000012602,"Schkeuditz, Teichstr.",51.395050,12.213750
000012603,"Altenburg (Thür.), Remsaer Str.",51.001807,12.459478
000012604,"Schkeuditz, Merseburger Str.",51.394265,12.212200
000012605,"Ehrenberg (Altenburg), Schule",50.958208,12.457189
000012606,"Schkeuditz, Puschkinstr.",51.392993,12.206146
000012608,"Borna (b. Leipzig), Wilhelmschacht Wendeschleife",51.110550,12.489101
000012611,"Rohrbach (b. Grimma), Kirche",51.213428,12.560994
000012614,"Espenhain, Otto-Heinig-Str.",51.191636,12.468756
000012615,"Braußwig (Kitzscher), Sportplatz",51.153693,12.532809
000012618,"Eula (Borna), Wartehalle",51.150305,12.511590
000012619,"Abzweig n. Wasewitz (Thallwitz)",51.419265,12.686305
000012623,"Eula (Borna), Kirche",51.151306,12.513567
000012625,"Wurzen, Dr.-Külz-Str.",51.373803,12.738323
000012626,"Espenhain, Schule",51.192828,12.461919
000012628,"Altenburg (Thür.), Käthe-Kollwitz-Str./Ärztehaus",50.979424,12.448582
000012629,"Großstolpen (Groitzsch), Ort",51.142051,12.327577
000012636,"Leipzig, Karl-Friedrich-Str.",51.323009,12.452996
000012641,"Thallwitz, Hauptstr.",51.433254,12.681808
000012642,"Haubitz (Borna)",51.151972,12.489554
000012644,"Thallwitz, Kollauer Str.",51.433065,12.680699
000012645,"Leipzig, Roßstr.",51.286893,12.465584
000012648,"Jesewitz (b. Leipzig), Schule",51.421020,12.560486
000012650,"Krippehna (Zschepplin)",51.505079,12.527448
000012653,"Kämmereiforst (Bus)",51.477044,12.541093
000012654,"Jesewitz (b. Leipzig), S-Bahnhof (Bus)",51.419606,12.545433
000012657,"Kraschwitz, Kirche (Nobitz)",50.994975,12.491672
000012658,"Kotteritz, Brücke (Nobitz)",50.972909,12.472980
000012661,"Oberlödla, Siedlung",51.001070,12.401649
000012662,"Oberlödla, Wendeschleife",50.996504,12.391383
000012669,"Altenburg (Thür.), Leipziger Str./Gewerbegebiet",51.006799,12.452424
000012672,"Frauendorf (b. Geithain), Bahnbrücke",51.058767,12.620075
000012675,"Taucha (b. Leipzig), Schwarzer Berg",51.402824,12.530951
000012676,"Zschepplin, B107",51.502496,12.603437
000012677,"Wölpern (Jesewitz), Haltestelle",51.436953,12.582012
000012678,"Eilenburg, Wurzener Platz",51.466109,12.656108
000012679,"Taucha (b. Leipzig), Am Schmiedehöfchen",51.378934,12.505760
000012680,"Panitzsch, Schule",51.362798,12.529821
000012681,"Dewitz (Taucha), Am Winneberg",51.383740,12.517897
000012682,"Taucha (b. Leipzig), Geschwister-Scholl-Str.",51.381350,12.504666
000012683,"Sehlis (Taucha), Treesenweg",51.377116,12.537792
000012684,"Dewitz (Taucha), Wachbergsiedlung",51.384673,12.526950
000012685,"Panitzsch, Abzweig Cunnersdorf",51.368039,12.549488
000012686,"Sehlis (Taucha), Kirchenheim",51.373314,12.545745
000012687,"Plösitz (Taucha), Bergstr.",51.375891,12.516073
000012688,"Plösitz. (Taucha), Hedwigstr",51.371735,12.512853
000012690,"Leipzig, Theresienstr.",51.360495,12.386590
000012691,"Schkeuditz, Rathausplatz",51.396247,12.219611
000012692,"Schkeuditz, S-Bahnhof (Bus)",51.402072,12.221300
000012693,"Schkeuditz, Paetzstr.",51.391286,12.241999
000012694,"Schkeuditz, Altscherbitz",51.392629,12.233097
000012695,"Schkeuditz, Modelwitz",51.387797,12.254010
000012696,"Schkeuditz, Gartenstadt",51.390018,12.246206
000012697,"Leipzig, Delitzscher/Theresienstr.",51.359394,12.380491
000012698,"Leipzig, Mariannenpark",51.352292,12.399684
000012700,"Leipzig, Rackwitzer Str.",51.357990,12.397938
000012702,"Leipzig, Kleiststr.",51.366192,12.380490
000012703,"Leipzig, Hartzstr.",51.361695,12.390485
000012704,"Leipzig, Bertolt-Brecht-Str.",51.358696,12.427992
000012705,"Leipzig, Hofmeisterstr.",51.343696,12.387289
000012706,"Leipzig, Friedrich-List-Platz",51.345470,12.392474
000012707,"Leipzig, S-Bahnhof Leutzsch",51.353192,12.303294
000012709,"Leipzig, Mockau, Kirche",51.377796,12.421188
000012710,"Leipzig, Thekla, Tauchaer Str.",51.379292,12.426889
000012711,"Leipzig, Mockau, Post",51.375194,12.412675
000012712,"Leipzig, Samuel-Lampel-Str.",51.375689,12.418186
000012713,"Leipzig, Einertstr.",51.345994,12.399189
000012714,"Leipzig, Hermann-Liebmann-/Eisenbahnstr.",51.345593,12.406194
000012717,"Wermsdorf, Hirschplatz",51.283327,12.940439
000012720,"Wermsdorf, Grimmaer Str.",51.279448,12.933855
000012724,"Langenleuba-Oberhain, Abzweig",50.957870,12.606423
000012726,"Boderitz (b. Altenburg)",50.946873,12.545997
000012727,"Beiern (Langenleuba-Niederhain), Gasthof",50.946523,12.608419
000012728,"Zschernichen (Langenleuba-Niederhain)",50.956203,12.549969
000012729,"Buscha (Langenleuba-Niederhain)",50.955192,12.563346
000012730,"Neuenmörbitz",50.980205,12.598953
000012731,"Lohma (Langenleuba)",50.955170,12.542543
000012733,"Böhlen (b. Leipzig), Ärztehaus",51.201586,12.387963
000012734,"Kitzscher, Busplatz",51.166321,12.553469
000012735,"Rötha, Lessingstr.",51.199490,12.416720
000012736,"Glesien (Schkeuditz), Ernst-Thälmann-Str.",51.441696,12.229486
000012737,"Glesien (Schkeuditz), Kölsaer Str.",51.446478,12.224960
000012739,"Lehma (Wintersdorf), Wartehalle",51.036257,12.424380
000012740,"Lehndorf (b. Altenburg) (Bus)",50.937304,12.425693
000012743,"Schmölln (Thür.), Förderzentrum",50.884404,12.346665
000012744,"Zschernitzsch (Altenburg), Denkmal",51.008445,12.420989
000012745,"Zschernitzsch (Altenburg), Bahnübergang",51.011100,12.419660
000012748,"Böhlen (b. Leipzig), Kulturhaus",51.208165,12.385898
000012750,"Nobitz, Abzweig Priefel",50.958624,12.481297
000012751,"Böhlen (b. Leipzig), S-Bahnhof (Bus)",51.203052,12.382388
000012752,"Hemmendorf (Sachsen)",51.095999,12.316969
